Product Code,Name,Brand,Category Hierarchy,Stock,Price,Size,EAN,SKU
BP_100235982,EAU DE TOILETTE TWIST AND SPRAY,CHANEL,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,163.99,60ML,3145891361001,100235982
BP_102316217,Ã‰dition d'exception - eau de parfum,JEAN-CHARLES BROSSEAU,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,99.39,100ML,3760064740157,102316217
BP_102675105,Eau de parfum florale boisÃ©e,Prada,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,139.99,100ML,3614273906678,102675105
BP_101052184,Douche de Parfum Vivifiante,LancÃ´me,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,inStock,66.99,200ML,3614271579454,101052184
BP_100000702,Eau de Toilette,Elizabeth Arden,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,56.69,100ML,Non spÃ©cifiÃ©,100000702
BP_100166930,GEL MOUSSANT POUR LA DOUCHE,CHANEL,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,inStock,75.99,200ML,3145891169652,100166930
BP_102616421,Bosca Vanilla - Recharge Eau de Parfum,Guerlain,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,150.49,200ML,3346470147478,102616421
BP_102293377,Nerolia vetiver - recharge,Guerlain,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,134.39,200ML,3346470144149,102293377
BP_102324161,Eau de parfum,KARL LAGERFELD,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,55.99,60ML,3386460130028,102324161
BP_100474570,Amazone Eau de toilette,HermÃ¨s,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,118.99,100ML,3346130390886,100474570
BP_101990138,La crÃ¨me corps,CHANEL,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,inStock,121.99,150G,Non spÃ©cifiÃ©,101990138
BP_101708358,Eau de parfum,MARGOT & TITA,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,18.99,30ML,Non spÃ©cifiÃ©,101708358
BP_102257229,Eau de parfum,ELIE SAAB,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,125.99,50ML,7640233340202,102257333
BP_100007790,Eau de toilette,JEAN COUTURIER,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,38.27,100ML,Non spÃ©cifiÃ©,100007790
BP_101708294,Eau de parfum 30ML,MARGOT & TITA,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,18.99,30ML,Non spÃ©cifiÃ©,101708294
BP_101191184,Lotion ParfumÃ©e,Jean Paul Gaultier,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,inStock,45.99,200ML,8435415007542,101191184
BP_102014358,Bume parfumÃ©e 150ML,MARGOT & TITA,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,inStock,18.99,150mL,3701250403432,102014358
BP_102975124,Coffret eau de toilette + crÃ¨me pour le corps,DOLCE&GABBANA,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,71.93,,8057971185368,102975124
BP_102014315,Bume parfumÃ©e 150ML,MARGOT & TITA,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,inStock,18.99,150mL,3701250403531,102014315
BP_102293422,Herba fresca - recharge,Guerlain,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,134.39,200ML,3346470144194,102293422
BP_101990429,Eau de parfum,EISENBERG,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,74.99,30ML,Non spÃ©cifiÃ©,101990429
BP_102804165,CrÃ¨me pour les mains boisÃ©e ambrÃ©e,MAISON MARGIELA,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,inStock,30.99,30ML,3614274047646,102804165
BP_102999097,Coffret eau de toilette + lait pour le corps,Issey Miyake,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,77.69,,3423222106454,102999097
BP_103008110,Eau de parfum,Reminiscence,NOUVEAU/undefined/undefined/undefined,inStock,85.99,50ML,3596930001134,103008110
BP_102296965,Eau de parfum,BLACK UP,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,64.99,50ML,3700187445843,102296965
BP_102631153,Gel douche parfumÃ©,Narciso Rodriguez,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,inStock,60.99,200ML,3423222081416,102631153
BP_101660163,Eau de Parfum,MIU MIU,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,89.99,30ML,3614225088292,101660163
BP_103006288,Eau de parfum,Reminiscence,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,83.99,50ML,3596930001196,103006288
BP_100013396,Shalimar Gel Douche,Guerlain,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,inStock,66.99,200ML,3346470642034,100013396
BP_100019366,CrÃ¨me parfumÃ©e pour le corps,EstÃ©e Lauder,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,inStock,89.99,200ML,Non spÃ©cifiÃ©,100019366
BP_100057071,EAU DE TOILETTE VAPORISATEUR,CHANEL,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,130.19,100ML,3145891294507,100057071
BP_102610539,Eau de parfum,DOLCE&GABBANA,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,132.99,75ML,8057971186297,102610539
BP_102610432,Eau de toilette,DOLCE&GABBANA,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,120.99,75ML,8057971183029,102610432
BP_102568844,L'huile de douche,GIVENCHY,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,inStock,60.99,200ML,3274872451612,102568844
BP_101708366,Eau de parfum,MARGOT & TITA,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,18.99,30ML,Non spÃ©cifiÃ©,101708366
BP_101278095,Eau de toilette,CHANEL,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,inStock,185.99,60ML,3145891055009,101278095
BP_102158298,Lait hydratant pour le corps,HermÃ¨s,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,inStock,77.99,200ML,3346130010470,102158298
BP_101708382,Eau de parfum,MARGOT & TITA,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,18.99,30ML,Non spÃ©cifiÃ©,101708382
BP_102804181,Gel douche ambrÃ© boisÃ©,MAISON MARGIELA,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,inStock,43.99,200ML,3614274047622,102804181
BP_101840324,Eau de toilette,MIU MIU,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,79.99,30ML,3614229151855,101840324
BP_102123239,Eau de parfum,EISENBERG,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,74.99,30ML,3259550301496,102123239
BP_100155958,Cfdmxcn23 coriandr.edt33ml+gd50ml,JEAN COUTURIER,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,28.99,,3605470500141,100155958
BP_101485297,DÃ‰ODORANT VAPORISATEUR,CHANEL,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,inStock,71.99,100ML,3145891209303,101485297
BP_103214191,ALL OF ME INTENS.EDP150ML VP RECH.,Narciso Rodriguez,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,189.99,150mL,3423222115272,103214191
BP_103274178,ETOIL.D ORANG.EDP30ML VP,LES NEREIDES,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,52.0,30ML,3760040116211,103274178
BP_103234424,Coffret eau de parfum pour femme,Mugler,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,119.0,,3614274330168,103234424
BP_102264120,Eau de parfum - Patchouli Blanc,Van Cleef & Arpels,Parfum/Parfum Mixte/Eau de parfum/undefined,inStock,185.99,75ML,3386460126045,102264120
BP_103207135,Eau de parfum intense,GIVENCHY,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,93.99,35ML,3274872473669,103207135
BP_103236323,Eau de parfum ,Nina Ricci,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,108.99,50ML,3137370361145,103236323
BP_102385298,Coffret eau de parfum + lait pour le corps,LOLITA LEMPICKA,IdÃ©es Cadeaux/Coffrets Parfum/Coffret Parfum Femme/undefined,inStock,92.99,,3760269840256,102385298
BP_103129114,OND.SENSUELL.PARF.CHEV.50ML FL,MARGOT & TITA,undefined/undefined/undefined/undefined,inStock,19.9899,50ML,3701250403081,103129114
BP_102319178,Eau de parfum,COURRÃˆGES,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,153.0,,3442180004831,102319178
BP_103349096,Coffret - eau de parfum + lotion hydratante corps + huile bain et douche,GIVENCHY,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,148.99,,3274872473430,103349096
BP_103218248,Coffret eau de parfum intense,Guerlain,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,140.0,,3346470148918,103218248
BP_103234299,CN24 FLOWERBOMB EDP50ML+VAPO 10ML,Viktor & Rolf,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,157.0,,3614274305456,103234299
BP_103017163,Eau de parfum,MARGOT & TITA,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,17.9899,30ML,3701250402961,103017163
BP_103150124,MILL.GOLD FOR HER LOT.PARF.200ML FL,Rabanne,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,inStock,39.99,200ML,3349668637973,103150124
BP_103197109,Recharge - eau de parfum,GIVENCHY,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,186.99,,3274872445529,103197109
BP_103274151,RUE PARAD.EDP30ML VP,LES NEREIDES,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,52.0,30ML,3760040116204,103274151
BP_103132161,IKONIK POUR ELL.EDP60ML VP,KARL LAGERFELD,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,59.99,60ML,3386460149839,103132161
BP_103261094,CN24 BO EDP50ML+VAPO 10ML+LTC.50ML,Yves Saint Laurent,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,134.0,,3614274285154,103261094
BP_103150159,MILL.GOLD FOR HER EDP50ML VP RECHARG.,Rabanne,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,77.99,30ML,3349668630257,103150167
BP_103019151,Eau de parfum,EMANUEL UNGARO,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,42.99,40ML,8052464896349,103019151
BP_103101103,Eau de parfum - recharge,Mugler,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,120.39,100ML,3614274076806,103101103
BP_103129106,WEEK END A BIARRITZ EDP30ML FL,MARGOT & TITA,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,18.9899,30ML,3701250402985,103129106
BP_103019100,Eau de parfum,CASTELBAJAC,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,85.99,100ML,3516642344312,103019100
BP_103016101,GelÃ©e de douche bienfaisante Ã  l'eau de rose,DIOR,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,inStock,66.99,175ML,3348901687348,103016101
BP_103234109,Eau de parfum et huile corps,CHANEL,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,227.0,,3145891007497,103234109
BP_103079250,Eau de parfum,LA PERLA,undefined/undefined/undefined/undefined,inStock,109.99,30ML,5060784160487,103079250
BP_103079153,Eau de parfum,LA PERLA,undefined/undefined/undefined/undefined,inStock,67.99,30ML,5060784160067,103079145
BP_103171241,CN24 THIS IS HER EDP50ML+LTC.50ML,ZADIG & VOLTAIRE,IdÃ©es Cadeaux/Coffrets Parfum/Coffret Parfum Femme/undefined,inStock,100.0,,3423222106799,103171241
BP_103236315,Eau de parfum collector,Carolina Herrera,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,162.99,80ML,8411061093207,103236315
BP_103070095,POINT DU JR EDP100ML VP,Serge Lutens,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,121.09,100ML,3700358222112,103070095
BP_103028137,Eau de parfum,ELIE SAAB,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,79.99,30ML,7640233342671,103028137
BP_103016128,Huile corps exfoliante Ã  l'extrait de rose,DIOR,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,inStock,75.99,175ML,3348901687324,103016128
BP_103192199,CN24 AIR DU TEMP.EDT50ML+LTC.75ML,Nina Ricci,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,114.0,,3137370361237,103192199
BP_103150212,LES LEGEND.TERRA.EDT75ML VP,Guerlain,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,136.99,75ML,3346470148994,103150212
BP_103171144,Coffret - eau de parfum,LancÃ´me,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,104.0,,3614274331134,103171144
BP_103290346,Eau de parfum Ã©dition limitÃ©e,CHANEL,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,175.99,100ML,3145891165388,103290346
BP_103144154,CF24 LCDP LNT 50ML,LancÃ´me,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,76.99,,3605061444366,103144154
BP_103079188,Eau de parfum,LA PERLA,undefined/undefined/undefined/undefined,inStock,67.99,30ML,5060784162092,103079170
BP_103234150,"CN24 MELLE EDP50ML+EDP7,5ML+LTC.50ML",Rochas,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,106.0,,3386460146821,103234150
BP_103221201,Parfum notes florales,DIOR,Parfum/Parfum Femme/Extrait de Parfum/undefined,inStock,144.99,35ML,3348901738309,103221201
BP_103234416,Coffret eau de parfum pour femme,Mugler,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,149.0,,3614274330199,103234416
BP_103192105,CN24 FAME EDP50ML+LOT.CORP.75ML,Rabanne,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,114.0,,3349668635016,103192105
BP_103178160,Eau de parfum,HermÃ¨s,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,82.99,30ML,3346130431800,103178160
BP_103169255,CN24 SI EDP50ML+VAPO 10ML,Armani,IdÃ©es Cadeaux/Coffrets Parfum/Coffret Parfum Femme/undefined,inStock,122.0,,3614274337020,103169255
BP_103169124,CN24 CHLOE EDP50ML+LTC.100ML,CHLOE,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,121.0,,3616305258502,103169124
BP_103103096,Eau de parfum - rechargeable,Mugler,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,95.99,25ML,3614274085525,103103096
BP_103258101,Eau de parfum,GIVENCHY,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,134.99,80ML,3274872473577,103258101
BP_100000740,GREEN TEA EDP50ML VP,Elizabeth Arden,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,24.9,50ML,0085805268749,100000740
BP_103218256,Coffret eau de parfum,Guerlain,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,119.0,,3346470148901,103218256
BP_103166142,Coffret - eau de toilette,Ikks,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,39.9,,3331849025877,103166142
BP_103234361,Coffret eau de parfum rechargeable florale ambrÃ©e,Prada,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,140.0,,3614274341188,103234361
BP_103016136,Coffret eau de parfum,CHLOE,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,83.99,55ML,3616306129238,103016136
BP_103192164,CN24 CLASSIQ.EDT50ML+LTC.75ML,Jean Paul Gaultier,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,102.0,,8435415098939,103192164
BP_103234395,Coffret eau de parfum pour femme,Mugler,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,107.0,,3614274330151,103234395
BP_103079292,Eau de parfum,LA PERLA,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,109.99,30ML,5060784160548,103079292
BP_102951173,CFDM24 UN JARD.SUR LE NIL EDT100ML+LTC.8,HermÃ¨s,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,107.57,,3346130433811,102951173
BP_103089204,Eau de parfum,ATKINSONS,undefined/undefined/undefined/undefined,inStock,132.29,100ML,8011003866205,103089204
BP_103098143,Eau de parfum intense - recharge ,Jean Paul Gaultier,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,158.89,200ML,8435415091787,103098143
BP_102092225,Eau de parfum,Narciso Rodriguez,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,93.99,30ML,3423222012670,102092225
BP_103274186,PATCHOUL.ANTIQ.EDP30ML VP,LES NEREIDES,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,52.0,30ML,3760040116365,103274186
BP_103171259,CN24 NARCISO EDP50ML+LTC.50ML+GD.50ML,Narciso Rodriguez,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,138.0,,3423222110802,103171259
BP_100007282,Eau de parfum vaporisateur,Clinique,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,80.99,25ML,0020714005887,100007282
BP_103219110,CN24 AROMATICS SET B 45ML,Clinique,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,117.0,,0192333225288,103219110
BP_103167111,CN24 GODDESS EDP50ML+LTC.75ML,BURBERRY,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,129.0,,3616305255198,103167111
BP_103236307,Eau de toilette collector,Jean Paul Gaultier,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,149.99,100ML,8435415098687,103236307
BP_103224103,CN24 FLOWBYKENZ.EDP30ML+LTC.75ML,Kenzo,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,73.99,,3274872472808,103224103
BP_103218230,Coffret eau de toilette,Guerlain,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,116.0,,3346470148925,103218230
BP_103276106,"Parfum - Ã©dition limitÃ©e notes fleuries, fruitÃ©es et boisÃ©es intenses",DIOR,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,173.0,80ML,3348901727686,103276106
BP_103150132,MILL.GOLD FOR HER EDP200ML VP RECH.,Rabanne,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,189.99,200ML,3349668630271,103150132
BP_103144200,CF24 LCDP MY WAY 50ML,Armani,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,81.89,,3605061444281,103144200
BP_103178135,Recharge - eau de parfum,HermÃ¨s,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,163.99,125ML,3346130421351,103178135
BP_103349109,Coffret - eau de parfum + lotion hydratante corps + vaporisateur de voyage,GIVENCHY,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,144.99,,3274872473379,103349109
BP_103192156,CN24 DIVIN.50ML+LTC.75ML,Jean Paul Gaultier,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,123.0,,8435415098922,103192156
BP_103089132,Eau de parfum,ATKINSONS,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,228.99,100ML,8011003867233,103089132
BP_103168092,Coffret - eau de toilette,HermÃ¨s,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,170.0,,3346130438380,103168092
BP_103171216,Coffret - eau de parfum,LancÃ´me,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,129.0,,3614274331073,103171216
BP_103177159,Eau de parfum,Yves Saint Laurent,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,86.99,30ML,3614274151145,103177159
BP_103168367,CN24 L INTERDIT EDP50ML,GIVENCHY,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,113.0,,3274872473324,103168367
BP_103098135,DIVIN.LE PARF.30ML VP RECHARG,Jean Paul Gaultier,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,94.99,30ML,8435415091145,103098135
BP_103080091,Eau de parfum,LA PERLA,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,109.99,30ML,5060784161149,103080091
BP_103192172,CN24 SCANDAL EDP50ML+LTC.75ML,Jean Paul Gaultier,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,103.0,,8435415098786,103192172
BP_103276122,"Parfum - Ã©dition limitÃ©e notes florales, solaires et intenses",DIOR,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,188.0,50ML,3348901741873,103276122
BP_103231098,SI PASSIONE INTENS.EDP100ML VP RECH.,Armani,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,149.99,100ML,3614274150896,103231098
BP_103201112,EL24 LOLITA LE PARF.EDP100ML FL MINIUIT,LOLITA LEMPICKA,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,153.99,100ML,3760269840973,103201112
BP_103144197,CF24 LCDP ANGEL 25ML,Mugler,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,63.35,,3605061444441,103144197
BP_103208091,CN24 MON PARIS EDP50ML+MINI.MASC.LASH,Yves Saint Laurent,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,142.0,,3614274284935,103208091
BP_103289100,CN24 CAFE ROS.EDP50ML+VAPO VOYAG.10ML,Tom Ford,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,161.0,,0888066158688,103289100
BP_103020240,Recharge Eau de parfum,Armani,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,146.99,100ML,3614273872119,103020240
BP_103192181,CN24 NINA EDT50ML+LTC.75ML,Nina Ricci,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,82.0,,3137370361190,103192181
BP_103079241,Eau de parfum,LA PERLA,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,109.99,30ML,5060784160371,103079241
BP_103180201,LUNA ROSSA OCEAN EDP150ML VP RECH.,Prada,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,145.99,150mL,3614273775397,103180201
BP_103088201,Eau de toilette,ATKINSONS,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,168.99,100ML,8011003866779,103088201
BP_103234168,CN24 EDR EDT100ML+EDT20ML+LTC.100ML,Rochas,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,88.0,,3386460146777,103234168
BP_103234432,Coffret eau de parfum pour femme,Mugler,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,103.0,,3614274330175,103234432
BP_103192228,CN24 THE ON.EDP75ML+LTC.50ML,DOLCE&GABBANA,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,171.0,,8054754400748,103192228
BP_103079276,Eau de parfum,LA PERLA,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,109.99,30ML,5060784160319,103079276
BP_103089183,Eau de parfum,ATKINSONS,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,228.99,100ML,8011003867196,103089183
BP_103168359,CN24 L INTERDIT ROUG.EDP50ML,GIVENCHY,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,131.0,,3274872473393,103168359
BP_103169167,CN24 ALIV.EDP50ML+LTC.75ML,HUGO BOSS,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,114.0,,3616305439512,103169167
BP_103169247,CN24 SI PASSION.EDP50ML+VAPO 7ML,Armani,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,132.0,,3614274337044,103169247
BP_103139144,DEVOTION INTENS.EDP30ML VP,DOLCE&GABBANA,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,88.99,30ML,8057971188277,103139144
BP_103221316,Eau de parfum intense,Narciso Rodriguez,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,259.99,100ML,3423222107796,103221316
BP_103221324,Eau de parfum intense,Narciso Rodriguez,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,259.99,100ML,3423222107789,103221324
BP_102986093,Coffret eau de parfum + lait pour le corps,LOLITA LEMPICKA,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,65.33,,3760269841086,102986093
BP_102308760,Coffret eau de parfum + lait pour le corps,LOLITA LEMPICKA,IdÃ©es Cadeaux/Coffrets Parfum/Coffret Parfum Femme/undefined,inStock,73.25,,3760269840010,102308760
BP_103199201,CN24 EAU DU SOIR 30ML+CRM.PARF.50ML,Sisley,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,133.0,,3473311960252,103199201
BP_103079233,Eau de parfum,LA PERLA,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,109.99,30ML,5060784160241,103079233
BP_103079305,Eau de parfum,LA PERLA,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,109.99,30ML,5060784160203,103079305
BP_103199139,CN24 LIBR.FEMM.EDP90ML+MASC.LASH CLASH,Yves Saint Laurent,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,165.0,,3614274285079,103199139
BP_103220137,PARADOX.VIRTUAL FLOW.EDP100ML RECH.,Prada,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,154.99,100ML,3614274000788,103220137
BP_103277150,IRRESISTIBLE EDP150ML RECH.,GIVENCHY,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,172.99,150mL,3274872481558,103277150
BP_103097167,Eau de parfum recharge,BURBERRY,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,193.99,150mL,3616304967146,103097167
BP_103234328,CN24 AMOR AMOR EDT50ML+LTC.50MLX2,CACHAREL,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,82.0,,3614274306576,103234328
BP_102975095,Coffret eau de toilette + lait corps parfumÃ©,Reminiscence,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,81.0,,3596930000847,102975095
BP_103107193,L'eau de parfum intense,CHLOE,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,185.99,150mL,3616303445515,103107193
BP_103234379,Coffret eau de parfum pour femme,Mugler,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,106.0,,3614274330106,103234379
BP_103288123,Eau de parfum,Guerlain,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,138.99,50ML,3346470148642,103288123
BP_103234096,Eau de parfum et huile corps,CHANEL,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,227.0,,3145891007503,103234096
BP_103237094,SI PASSION.EDP100ML RECH.,Armani,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,146.99,100ML,3614273872102,103237094
BP_103255090,M.KORS FEMM.EDP30ML VP,MICHAEL KORS,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,66.99,30ML,0850049716307,103255090
BP_103167090,CN24 FLORA GORGEOUS GARD.EDP50ML+SPRAY P,Gucci,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,141.0,,3616305447609,103167090
BP_103077107,Gel pour le bain,Elizabeth Arden,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,inStock,27.99,,0085805557379,103077107
BP_103234213,Coffret - eau de parfum,Lacoste,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,86.0,,3386460150156,103234213
BP_103205105,CN24 FL.D.THE.BPACK.EDP50ML+10ML,KARL LAGERFELD,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,47.0,,3386460149617,103205105
BP_103224120,CN24 FLOWBYKENZ.EDP50ML+LTC.75ML+VAPO 10,Kenzo,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,104.0,,3274872472822,103224120
BP_103199227,CN24 EAU DU SOIR 100ML+CRM.PARF.150ML,Sisley,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,261.0,,3473311968210,103199227
BP_103144146,CF24 LCDP LVEB 50ML,LancÃ´me,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,72.59,,3605061444328,103144146
BP_103201121,EL24 LIBR.EDP90ML VP,Yves Saint Laurent,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,154.99,90ML,3614274216868,103201121
BP_103216091,ALIVE ABS.INTENS.PARF.30ML VP,HUGO BOSS,Parfum/Parfum Femme/Extrait de Parfum/undefined,inStock,96.99,30ML,3616305616203,103216091
BP_103150116,MILL.GOLD FOR HER DEO.150ML SPRAY,Rabanne,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,inStock,39.99,150mL,3349668637980,103150116
